,school_id,name,nature,doublehigh,id,rank,rank_type,view_total,view_month,view_week,level_name,answerurl,type_name,f211,belong,colleges_level,school_type,single_province,type,is_recruitment,code_enroll,city_name,county_id,central,department,dual_class,level,admissions,county_name,province_name,nature_name,province_id,city_id,f985,is_top,dual_class_name,view_total_number,special,logo,num_subject,num_master,num_doctor,short,email,address,phone,site,create_date,area
1106,659,河北美术学院,36001,0,gkschool659,0,21,57.7w,1605,195,普通本科,https://answer.eol.cn/question/index?id=1187&source=zsgk_app,艺术类,2,河北省教育厅,,6000,13,5009,1,1307500,石家庄市,0,2,2,38003,2001,2,,河北,民办,13,1301,2,2,,577434,[],https://static-data.eol.cn/upload/logo/659.jpg,0,0,0,河北美院,hbmyzsb@126.com,河北省石家庄空港工业园区北环港路111号,"0311-88651148,0311-88596153",http://zsc.hbafa.com/,1986,1380.00
1107,40,中央音乐学院,36000,0,gkschool40,0,22,57.7w,1610,179,普通本科,,艺术类,1,教育部,,6000,,5009,1,1004500,北京市,110102,2,1,38000,2001,2,西城区,北京,公办,11,1101,2,2,双一流,576814,[],https://static-data.eol.cn/upload/logo/40.jpg,2,1,1,"央音,CCOM",zhaoban@ccom.edu.cn,中国北京西城区鲍家街43号,010-66410968,http://zhaoban.ccom.edu.cn/login;JSESSIONID=54901193046a4433b0ff48dffa685a63,1940,131.20
1108,2021,湖南化工职业技术学院,36000,77005,gkschool2021,0,311,57.6w,100,6,专科（高职）,https://answer.eol.cn/question/index?id=2289&source=zsgk_app,理工类,2,湖南省,76004,6001,43,5001,1,1304300,株洲市,0,2,2,38003,2002,2,,湖南,公办,43,4302,2,2,,576361,[],https://static-data.eol.cn/upload/logo/2021.jpg,0,0,0,,hnhgzy@hnhgzy.com,湖南省株洲市云龙区智慧大道,"0731-22537637,0731-22537639,0731-22537638",http://www.hnhgzy.com/zsjy/,2003,573.00
1109,1553,常州大学怀德学院,36001,0,gkschool1553,0,312,57.4w,275,33,普通本科,,理工类,2,江苏省教育厅,,6002,,5001,1,1399200,泰州市,0,2,2,38003,2001,2,,江苏,民办,32,3212,2,2,,573762,[],https://static-data.eol.cn/upload/logo/1553.jpg,0,0,0,怀德学院,zsb@cczu.edu.cn,江苏省靖江市新港大道136号,"0523-85120288,0523-85120299",http://hdzs.cczu.edu.cn/,2002,748.00
1110,817,汉江师范学院,36000,0,gkschool817,0,124,57.1w,593,78,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,师范类,2,湖北省,,6000,,5004,1,1051800,十堰市,0,2,2,38003,2001,2,,湖北,公办,42,4203,2,2,,571321,[],https://static-data.eol.cn/upload/logo/817.jpg,0,0,0,汉师,hjnuzs@126.com,湖北省十堰市茅箭区北京南路18号,"0719-8846222,0719-8846111",http://zjc.hjnu.edu.cn/,1954,1094.00
1111,1158,湖北医药学院药护学院,36001,0,gkschool1158,0,109,56.9w,457,94,普通本科,https://answer.eol.cn/question/index?id=3328&source=zsgk_app,医药类,2,湖北省教育厅,,6002,,5003,1,1324900,十堰市,0,2,2,38003,2001,2,,湖北,民办,42,4203,2,2,,568789,[],https://static-data.eol.cn/upload/logo/1158.jpg,0,0,0,,intl-institute@163.net,湖北省十堰市人民南路30号,0719-8875333,http://www.yhgj.hbmu.edu.cn,1994,800.00
1112,1253,中国人民解放军陆军军事交通学院,36000,0,gkschool1253,0,16,56.8w,263,41,普通本科,,军事类,2,解放军总后勤部,,6000,,5011,2,9003000,天津市,0,2,2,38003,2001,2,,天津,公办,12,1201,2,2,,568339,[],https://static-data.eol.cn/upload/logo/1253.jpg,0,0,0,,rczp89@sohu.com,天津市河东区东局子一号军事交通学院招生办公室,022-84656318,http://www.jjxy.cn,2000,0.00
1113,2462,武汉传媒学院,36001,0,gkschool2462,0,23,56.8w,436,133,普通本科,https://answer.eol.cn/question/index?id=2677&source=zsgk_app,艺术类,2,湖北省教育厅,,6002,,5009,1,1368600,武汉市,420103,2,2,38003,2001,2,江汉区,湖北,民办,42,4201,2,2,,567595,[],https://static-data.eol.cn/upload/logo/2462.jpg,0,0,0,"武传,华传,WHUC",,湖北省武汉市江夏区藏龙岛凤凰大道二号,"027-81979007,027-81979187,027-81979076",http://zs.whmc.edu.cn/,2004,1050.70
1114,2001,湖南商务职业技术学院,36000,0,gkschool2001,0,90,56.7w,206,42,专科（高职）,https://answer.eol.cn/question/index?id=2271&source=zsgk_app,财经类,2,湖南省,,6001,43,5006,1,1240100,长沙市,0,2,2,38003,2002,2,,湖南,公办,43,4301,2,2,,567041,[],https://static-data.eol.cn/upload/logo/2001.jpg,0,0,0,湖南商务职院,zsjy8115666@sina.com,长沙市岳麓区雷锋大道335号,"0731-88115666,0731-88115777",http://www.hnswxy.com/zhaosheng/index.html,1950,428.00
1115,2555,南通大学杏林学院,36001,0,gkschool2555,0,325,56.6w,105,1,普通本科,,综合类,2,江苏省教育厅,,6002,,5000,1,1399300,南通市,0,2,2,38003,2001,2,,江苏,民办,32,3206,2,2,,566319,[],https://static-data.eol.cn/upload/logo/2555.jpg,0,0,0,,xlxgb@ntu.edu.cn,启东校区（江苏南通启东市南海路1号）;崇川校区（江苏南通崇川区通京大道999号）,0513-85015987,http://xlxy.ntu.edu.cn/3052/list.htm,1999,500.00
1116,889,景德镇学院,36000,0,gkschool889,0,326,56.6w,362,47,普通本科,https://answer.eol.cn/question/index?id=3307&source=zsgk_app,综合类,2,江西省,,6000,,5000,1,1089400,景德镇市,0,2,2,38003,2001,2,,江西,公办,36,3602,2,2,,565722,[],https://static-data.eol.cn/upload/logo/889.jpg,0,0,0,景院,jcc_zjc6008@163.com,江西省景德镇市瓷都大道838号,"0798-8336008,0798-8334044",http://zsw.jdzu.edu.cn/,1977,1006.20
1117,2366,广西师范大学漓江学院,36001,0,gkschool2366,0,327,56.4w,95,0,普通本科,https://answer.eol.cn/question/index?id=2598&source=zsgk_app,综合类,2,广西自治区教育厅,,6002,,5000,1,1364100,桂林市,0,2,2,38003,2001,2,,广西,民办,45,4503,2,2,,564188,[],https://static-data.eol.cn/upload/logo/2366.jpg,0,0,0,LJC,ksxx2005@163.com,广西桂林市雁山区雁山镇雁中路3号,"0773-3696116,18707733212,18707733213",http://www.gxljcollege.cn/zsw/index.htm,2001,1000.00
1118,859,天津铁道职业技术学院,36000,0,gkschool859,0,313,56.3w,330,39,专科（高职）,https://answer.eol.cn/question/index?id=1355&source=zsgk_app,理工类,2,天津市,,6001,12,5001,1,1386300,天津市,120105,2,2,38003,2002,2,河北区,天津,公办,12,1201,2,2,,562984,[],https://static-data.eol.cn/upload/logo/859.jpg,0,0,0,"津铁院,TRTVC",tjtdxy@163.com,天津市河北区建昌道21号,"022-26748181,022-26744940",http://zhao.tjtdxy.cn/,1951,648.40
1119,2833,华北理工大学轻工学院,36001,0,gkschool2833,0,314,56.2w,411,65,普通本科,,理工类,2,河北省教育厅,,6002,13,5001,1,1340800,唐山市,0,2,2,38003,2001,2,,河北,民办,13,1302,2,2,,562193,[],https://static-data.eol.cn/upload/logo/2833.jpg,0,0,0,轻工学院,zsb@qy.ncst.edu.cn,河北省唐山市丰润区南环东道99号,"0315-7877266,0315-7877288",http://www.qgxy.cn/recr/,1958,0.00
1120,620,广东水利电力职业技术学院,36000,77005,gkschool620,0,315,56.2w,2792,66,专科（高职）,,理工类,2,广东省,"76002,76004",6001,44,5001,1,1086200,广州市,0,2,2,38003,2002,2,,广东,公办,44,4401,2,2,,561703,[],https://static-data.eol.cn/upload/logo/620.jpg,0,0,0,"广东水院,广东水利学院",zsjyb@gdsdxy.cn,天河校区：广州市天河区天寿路122号；从化校区：广州市从化区环市东路767号,"020-87993831,020-87993480",http://zs.gdsdxy.cn/,1952,1100.00
1121,2368,广西科技大学鹿山学院,36001,0,gkschool2368,0,316,56.2w,341,48,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,广西自治区教育厅,,6002,,5001,1,1363900,柳州市,0,2,2,38003,2001,2,,广西,民办,45,4502,2,2,,561698,[],https://static-data.eol.cn/upload/logo/2368.jpg,0,0,0,"广科大鹿山,科大鹿山,鹿山",ls_zsbgs@163.com,广西柳州市鱼峰区新柳大道99号,"0772-3516196,0772-3517025",http://www.lzls.gxut.edu.cn,2002,1300.00
1122,3151,上海科技大学,36000,0,gkschool3151,0,317,56w,5814,636,普通本科,,理工类,2,上海市 中国科学院,,6000,,5001,1,1442300,上海市,310115,2,2,38003,2001,2,浦东新区,上海,公办,31,3101,2,2,,560476,[],https://static-data.eol.cn/upload/logo/3151.jpg,0,0,0,"上科大,ShanghaiTech",admission@shanghaitech.edu.cn,上海市浦东新区华夏中路393号：岳阳路校区地址为上海市徐汇区岳阳路319号8号楼,400-920-9393,http://admission.shanghaitech.edu.cn/,2013,900.00
1123,1357,浙江金融职业学院,36000,77002,gkschool1357,0,91,56w,573,111,专科（高职）,,财经类,2,浙江省,76001,6001,33,5006,1,1287000,杭州市,0,2,2,38003,2002,2,,浙江,公办,33,3301,2,2,,559901,[],https://static-data.eol.cn/upload/logo/1357.jpg,0,0,0,"浙金院,浙金职,浙金职院",zjfczs2008@126.com,浙江杭州市下沙高教园区东区学源街118号,"0571-86739200,0571-86739000",http://zsb.zfc.edu.cn/,1975,612.00
1124,236,喀什大学,36000,0,gkschool236,0,125,55.9w,519,74,普通本科,,师范类,2,新疆维吾尔自治区,,6000,,5004,1,1076300,喀什地区,0,2,2,38003,2001,2,,新疆,公办,65,6531,2,2,,559043,[],https://static-data.eol.cn/upload/logo/236.jpg,0,3,0,喀大,ksuzb@ksu.edu.cn,喀什大学分为老校区（喀什市学院路29号）：东城校区（喀什市东城区瓦普东路喀什大学新校区）,"0998-2892165,0998-2892386,0998-2890007",http://www.ksu.edu.cn/,1962,2491.05
1125,1017,长沙南方职业学院,36001,0,gkschool1017,0,328,55.7w,323,64,专科（高职）,,综合类,2,湖南省教育厅,,6001,43,5000,1,1304100,长沙市,0,2,2,38003,2002,2,,湖南,民办,43,4301,2,2,,557246,[],https://static-data.eol.cn/upload/logo/1017.jpg,0,0,0,南方职院,,湖南省长沙市岳麓区含浦科教园,0731-88120011,http://www.nfdx.net/zs/,2000,600.00
1126,1307,黄河交通学院,36001,0,gkschool1307,0,318,55.7w,1089,147,普通本科,https://answer.eol.cn/question/index?id=3350&source=zsgk_app,理工类,2,河南省教育厅,,6000,41,5001,1,1348900,焦作市,0,2,2,38003,2001,2,,河南,民办,41,4108,2,2,,556996,[],https://static-data.eol.cn/upload/logo/1307.jpg,0,0,0,黄交院,jtxyzsc@163.com,河南省焦作市武陟县迎宾大道333号,"0391-7666711,0391-7666722,0391-7666733",http://zs.zjtu.edu.cn/,1995,1172.21
1127,1436,江苏海事职业技术学院,36000,77005,gkschool1436,0,329,55.7w,777,55,专科（高职）,,综合类,2,江苏省,,6001,,5000,1,1267900,南京市,0,2,2,38003,2002,2,,江苏,公办,32,3201,2,2,,556887,[],https://static-data.eol.cn/upload/logo/1436.jpg,0,0,0,"江苏海院,JMI",jmizsb@126.com,南京市江宁大学城格致路309号,"025-86176007,400-828-1150",http://zs.jmi.edu.cn/,2003,1429.00
1128,2434,江西中医药大学科技学院,36000,0,gkschool2434,0,110,55.6w,275,119,普通本科,https://answer.eol.cn/question/index?id=3448&source=zsgk_app,医药类,2,江西省教育厅,,6002,,5003,1,1343700,南昌市,0,2,2,38003,2001,2,,江西,公办,36,3601,2,2,,556448,[],https://static-data.eol.cn/upload/logo/2434.jpg,0,0,0,江中科院,jzkyzs01@163.com,江西省南昌市湾里区梅岭大道819号,"0791-86588664,0791-86598925",http://zb.jxtcmstc.com/,2001,470.41
1129,2516,青岛农业大学海都学院,36001,0,gkschool2516,0,330,55.5w,366,18,普通本科,https://answer.eol.cn/question/index?id=2724&source=zsgk_app,综合类,2,山东省教育厅,,6002,37,5000,1,1399700,烟台市,0,2,2,38003,2001,2,,山东,民办,37,3706,2,2,,555049,[],https://static-data.eol.cn/upload/logo/2516.jpg,0,0,0,"海都学院,莱阳农学院",hdzs@qau.edu.cn,山东省莱阳市文化路11号,0535-2923997,http://www.hdxy.edu.cn/zs,2005,1000.00
1130,2550,苏州科技大学天平学院,36001,0,gkschool2550,0,331,55.5w,124,4,普通本科,https://answer.eol.cn/question/index?id=2755&source=zsgk_app,综合类,2,江苏省教育厅,,6002,,5000,1,1398500,苏州市,0,2,2,38003,2001,2,,江苏,民办,32,3205,2,2,,554635,[],https://static-data.eol.cn/upload/logo/2550.jpg,0,0,0,苏州科大天平学院,tpxy@mail.usts.edu.cn,江苏省苏州市高新区科锐路1号,"0512-68088778,0512-68096117,0512-68091930",http://tpxy.usts.edu.cn/zs/,1999,300.00
1131,2367,桂林电子科技大学信息科技学院,36001,0,gkschool2367,0,332,55.4w,112,2,普通本科,,综合类,2,广西自治区教育厅,,6002,,5000,1,1364400,桂林市,0,2,2,38003,2001,2,,广西,民办,45,4503,2,2,,554346,[],https://static-data.eol.cn/upload/logo/2367.jpg,0,0,0,信息科技学院,xkzs@guet.edu.cn,桂林花江高校科技园区东阳路3号,"0773-2230551,0773-2230552,0773-2230050",http://www.guit.edu.cn/zsw/,2001,536.00
1132,1847,安徽三联学院,36001,0,gkschool1847,0,319,55.3w,306,27,普通本科,https://answer.eol.cn/question/index?id=2135&source=zsgk_app,理工类,2,安徽省教育厅,,6000,,5001,1,1095900,合肥市,0,2,2,38003,2001,2,,安徽,民办,34,3401,2,2,,553044,[],https://static-data.eol.cn/upload/logo/1847.jpg,0,0,0,,zb@sanliangroup.com.cn,主校区位于安徽省合肥市经济技术开发区合安路47号;亿华校区位于安徽省合肥市东华大道100号（护理学院）,"0551-63830736,0551-63826339",https://zsb.slu.edu.cn/,1997,800.00
1133,985,深圳信息职业技术学院,36000,77002,gkschool985,0,320,55.3w,2724,51,专科（高职）,https://answer.eol.cn/question/index?id=1459&source=zsgk_app,理工类,2,广东省,"76002,76004",6001,44,5001,1,1295700,深圳市,0,2,2,38003,2002,2,,广东,公办,44,4403,2,2,,552960,[],https://static-data.eol.cn/upload/logo/985.jpg,0,0,0,"深圳信息学院,深信院,深信息",wangy@sziit.edu.cn,广东省深圳市龙岗区龙翔大道2188号,"0755-89226360,0755-89226361",http://zhaob.sziit.edu.cn,2002,1389.00
1134,1736,南宁职业技术学院,36000,77003,gkschool1736,0,333,55.3w,425,11,专科（高职）,,综合类,2,广西壮族自治区,"76001,76004",6001,45,5000,1,1135500,南宁市,0,2,2,38003,2002,2,,广西,公办,45,4501,2,2,,552548,[],https://static-data.eol.cn/upload/logo/1736.jpg,0,0,0,南宁职院,nnzyjob@163.com,广西南宁市大学西路169号,"0771-3821226,0771-3829164",http://www.nnzyjob.com,1984,1800.00
1135,2235,陕西国防工业职业技术学院,36000,77005,gkschool2235,0,320,55.3w,56,1,专科（高职）,https://answer.eol.cn/question/index?id=2481&source=zsgk_app,理工类,2,陕西省,,6001,61,5001,1,1282700,西安市,0,2,2,38003,2002,2,,陕西,公办,61,6101,2,2,,552536,[],https://static-data.eol.cn/upload/logo/2235.jpg,0,0,0,陕西国防学院,xcb@gfxy.com,西安市鄠邑区人民路8号,"029-81481188,029-81481111",https://zs.gfxy.com/,1958,1003.00
1136,1889,阳光学院,36000,0,gkschool1889,0,322,55.1w,101,2,普通本科,,理工类,2,福建省教育厅,,6000,35,5001,1,1346800,福州市,0,2,2,38003,2001,2,,福建,公办,35,3501,2,2,,550809,[],https://static-data.eol.cn/upload/logo/1889.jpg,0,0,0,,ygxyzsb@fzu.edu.cn,福州经济技术开发区（马尾）登龙路,"0591-83969606,0591-83987731",http://zsb.ygu.edu.cn/,2001,968.00
1137,1301,平顶山工业职业技术学院,36000,0,gkschool1301,0,323,55w,281,77,专科（高职）,,理工类,2,河南省,76001,6001,41,5001,1,1274800,平顶山市,0,2,2,38003,2002,2,,河南,公办,41,4104,2,2,,549996,[],https://static-data.eol.cn/upload/logo/1301.jpg,0,0,0,平职学院,zsjy@pzxy.edu.cn,河南省平顶山市水库路3号院,"0375-2066462,0375-7023572",http://zs.pzxy.edu.cn/,1956,1454.00
1138,2439,南昌大学共青学院,36001,0,gkschool2439,0,334,55w,65,0,普通本科,,综合类,2,江西省教育厅,,6002,,5000,1,1343000,九江市,0,2,2,38003,2001,2,,江西,民办,36,3604,2,2,,549566,[],https://static-data.eol.cn/upload/logo/2439.jpg,0,0,0,南大共院,zjc4341913@163.com,江西省共青城市南湖大道465号,"0792-4341913,0792-88305088",https://www.ndgy.net/benke,1985,1041.00
1139,1963,湖北大学知行学院,36001,0,gkschool1963,0,324,54.9w,205,59,普通本科,https://answer.eol.cn/question/index?id=2237&source=zsgk_app,理工类,2,湖北省教育厅,,6002,,5001,1,1323400,武汉市,0,2,2,38003,2001,2,,湖北,民办,42,4201,2,2,,549488,[],https://static-data.eol.cn/upload/logo/1963.jpg,0,0,0,湖大知行,info@job.hudazx.cn,湖北省武汉市江岸区谌家矶街兴盛大道特1号,"027-82307076,027-82300410",http://zsb.hudazx.cn/,2000,460.00
1140,1000,广州科技职业技术大学,36001,0,gkschool1000,0,335,54.9w,1150,28,专科（高职）,https://answer.eol.cn/question/index?id=1473&source=zsgk_app,综合类,2,广东省教育厅,,6001,,5000,1,1371700,广州市,440111,2,2,38003,2002,2,白云区,广东,民办,44,4401,2,2,,549043,[],https://static-data.eol.cn/upload/logo/1000.jpg,0,0,0,广科院,zsb@gzkjxy.net,校本部：广州市白云区广从九路1038号；茂名滨海校区:广东省茂名市电白区高地智慧城慧城三街8号大院,"020-87410218,020-87410318,020-87410368",http://zs.gzkjxy.net/,1999,1572.00
1141,888,萍乡学院,36000,0,gkschool888,0,336,54.9w,388,43,普通本科,https://answer.eol.cn/question/index?id=3306&source=zsgk_app,综合类,2,江西省,,6000,,5000,1,1089500,萍乡市,0,2,2,38003,2001,2,,江西,公办,36,3603,2,2,,548590,[],https://static-data.eol.cn/upload/logo/888.jpg,0,0,0,,pxxyzsb@163.com,江西省萍乡市萍安北大道211号,"0799-6682122,0799-6684491,0799-6684355",http://zsw.pxc.jx.cn/,1941,1200.00
1142,2841,河北科技学院,36001,0,gkschool2841,0,325,54.8w,463,60,普通本科,,理工类,2,河北省教育厅,,6000,13,5001,1,1339100,保定市,0,2,2,38003,2001,2,,河北,民办,13,1306,2,2,,548367,[],https://static-data.eol.cn/upload/logo/2841.jpg,0,0,0,,kejizhaoban@163.com,河北省保定市南二环路1956号,"0312-2195866,0312-2195966",http://www.hbkjxy.cn/html/xyzsw/,1991,1500.00
1143,2902,张家口学院,36000,0,gkschool2902,0,126,54.8w,365,33,普通本科,,师范类,2,河北省,,6000,,5004,1,1445800,张家口市,0,2,2,38003,2001,2,,河北,公办,13,1307,2,2,,548362,[],https://static-data.eol.cn/upload/logo/2902.jpg,0,0,0,张院,zjkxyzsc@163.com,河北省张家口市桥西区平门大街副19号,"0313-8161730,0313-8161803",http://zsc.zjku.edu.cn/,2013,656.00
1144,2573,贵州财经大学商务学院,36001,0,gkschool2573,0,92,54.7w,94,4,普通本科,,财经类,2,贵州省教育厅,,6000,,5006,1,1364800,贵阳市,0,2,2,38003,2001,2,,贵州,民办,52,5201,2,2,,546573,[],https://static-data.eol.cn/upload/logo/2573.jpg,0,1,0,贵财大商务学院,9537019@qq.com,贵州省惠水县建设西路,"0854-7065553,0854-7065551,0854-7065552",http://gzsu.hope55.com/zsjy.html,2001,1080.00
1145,1552,上海理工大学中英国际学院,36001,0,gkschool1552,0,326,54.4w,702,54,普通本科,https://answer.eol.cn/question/index?id=1866&source=zsgk_app,理工类,2,上海理工大学,,6003,,5001,2,9999999,上海市,310104,2,2,38003,2001,2,徐汇区,上海,民办,31,3101,2,2,,544491,[],https://static-data.eol.cn/upload/logo/1552.jpg,0,0,0,,zhaosheng@sbc-usst.edu.cn,上海市徐汇区复兴中路1195号,021-64319899,http://www.sbc-usst.edu.cn/zh/,2000,0.00
1146,2546,南京医科大学康达学院,36001,0,gkschool2546,0,337,54.4w,109,5,普通本科,,综合类,2,江苏省教育厅,,6002,,5000,1,1398000,连云港市,0,2,2,38003,2001,2,,江苏,民办,32,3207,2,2,,544028,[],https://static-data.eol.cn/upload/logo/2546.jpg,0,0,0,康达学院,kdzjb@njmu.edu.cn,江苏省连云港市海州区花果山大道春晖路88号,0518-80689550,http://kdzs.njmu.edu.cn/,1999,500.00
1147,703,保定职业技术学院,36000,0,gkschool703,0,338,54.4w,247,47,专科（高职）,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,综合类,2,河北省,,6001,13,5000,1,1254300,保定市,0,2,2,38003,2002,2,,河北,公办,13,1306,2,2,,543976,[],https://static-data.eol.cn/upload/logo/703.jpg,0,0,0,保定职业学院,zhsh@bvtc.com.cn,保定市朝阳南大街613号；保定市五四东路398号（东校区）；保定市长城北大街784号(北校区),"0312-5917288,0312-5917388",http://zsxx.bvtc.com.cn/main/index.asp,1935,420.00
1148,1289,广州城建职业学院,36001,0,gkschool1289,0,327,54.3w,2076,50,专科（高职）,https://answer.eol.cn/question/index?id=1542&source=zsgk_app,理工类,2,广东省教育厅,76004,6001,44,5001,1,1413600,广州市,0,2,2,38003,2002,2,,广东,民办,44,4401,2,2,,543367,[],https://static-data.eol.cn/upload/logo/1289.jpg,0,0,0,"城建学院,GZCCC",gz14136@126.com,广州市从化区环市东路166号,"020-87975777,020-87975666",http://zs.gzccc.edu.cn,1960,1355.00
1149,2104,烟台职业学院,36000,77005,gkschool2104,0,339,54.3w,163,4,专科（高职）,,综合类,2,山东省,"76002,76004",6001,37,5000,1,1239600,烟台市,0,2,2,38003,2002,2,,山东,公办,37,3706,2,2,,542793,[],https://static-data.eol.cn/upload/logo/2104.jpg,0,0,0,烟职,ytddzsb@163.com,烟台市莱山区滨海中路2018号,"0535-6927062,0535-6927063",http://zs.ytvc.edu.cn/,2001,1200.00
1150,360,云南艺术学院,36000,0,gkschool360,0,24,54.2w,643,86,普通本科,,艺术类,2,云南省,,6000,,5009,1,1069000,昆明市,0,2,2,38003,2001,2,,云南,公办,53,5301,2,2,,541857,[],https://static-data.eol.cn/upload/logo/360.jpg,0,6,0,云艺,zb@ynart.edu.cn,云南省昆明市呈贡区雨花路1577号,"0871-65937127,0871-65937128",http://zs.ynart.edu.cn/bkzs.htm,1959,800.00
1151,2056,广东工业大学华立学院,36001,0,gkschool2056,0,328,54w,572,57,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,广东省教育厅,,6002,,5001,1,1365600,广州市,0,2,2,38003,2001,2,,广东,民办,44,4401,2,2,,539989,[],https://static-data.eol.cn/upload/logo/2056.jpg,0,0,0,广工华立,gghlzsb@163.com,广州市增城区广州华立科技园华立路11号,"020-82900921,020-82900920",http://www.hualixy.com/zsb,1999,2000.00
1152,2604,衢州学院,36000,0,gkschool2604,521,340,53.9w,171,4,普通本科,,综合类,2,浙江省,,6000,,5000,1,1148800,衢州市,0,2,2,38003,2001,2,,浙江,公办,33,3308,2,2,,538807,[],https://static-data.eol.cn/upload/logo/2604.jpg,0,0,0,衢院,zs@qzu.zj.cn,衢州市柯城区九华北大道78号,0570-8015711,http://zs.qzc.edu.cn/main.htm,1985,704.00
1153,2022,湖南城建职业技术学院,36000,0,gkschool2022,0,329,53.8w,188,0,专科（高职）,https://answer.eol.cn/question/index?id=2290&source=zsgk_app,理工类,2,湖南省,,6001,43,5001,1,1304400,湘潭市,0,2,2,38003,2002,2,,湖南,公办,43,4303,2,2,,538142,[],https://static-data.eol.cn/upload/logo/2022.jpg,0,0,0,湖南建院,451497009@qq.com,湖南省湘潭市书院路42号,"0731-58662866,0731-58660668",http://www.hnucc.com,2003,607.00
1154,2325,太原理工大学现代科技学院,36001,0,gkschool2325,0,331,53.6w,214,48,普通本科,https://answer.eol.cn/question/index?id=2563&source=zsgk_app,理工类,2,山西省教育厅,,6002,,5001,1,1353400,太原市,0,2,2,38003,2001,2,,山西,民办,14,1401,2,2,,535683,[],https://static-data.eol.cn/upload/logo/2325.jpg,0,0,0,"太工现代,PITUT",xdkjzhaosheng@163.com,孝义校区：山西省孝义市敬徳街42号；太原校区：山西省太原市迎泽西大街新矿院路18号,"0351-6010618,0351-6014020,0351-6018055",http://www.xdkj.tyut.edu.cn/2016/zhaos.asp,2001,1500.00
1155,1791,浙江树人学院,36001,0,gkschool1791,0,331,53.5w,303,6,普通本科,,理工类,2,浙江省教育厅,,6000,,5001,1,1184200,杭州市,0,2,2,38003,2001,2,,浙江,民办,33,3301,2,2,,535497,[],https://static-data.eol.cn/upload/logo/1791.jpg,0,0,0,树大,,浙江省杭州市拱墅区树人路8号,0571-88297000,http://zs.zjsru.edu.cn/,1984,1232.00
1156,2233,杨凌职业技术学院,36000,77002,gkschool2233,0,37,53.5w,209,12,专科（高职）,,农林类,2,陕西省,,6001,61,5002,1,1096600,咸阳市,0,2,2,38003,2002,2,,陕西,公办,61,6104,2,2,,534729,[],https://static-data.eol.cn/upload/logo/2233.jpg,0,0,0,"杨凌职院,YLVTC",bys-3923@163.com,陕西杨凌高新技术产业示范区渭惠路24号,"029-87084411,029-87083005,029-87083400",http://zjc.ylvtc.cn/,1999,1630.00
1157,772,成都农业科技职业学院,36000,77006,gkschool772,0,38,53.5w,1473,282,专科（高职）,https://answer.eol.cn/question/index?id=1284&source=zsgk_app,农林类,2,四川省,76004,6001,51,5002,1,1296500,成都市,0,2,2,38003,2002,2,,四川,公办,51,5101,2,2,,534608,[],https://static-data.eol.cn/upload/logo/772.jpg,0,0,0,"成农院,成都农院,成都农学院",cdnkxyzjc@yeah.net,四川省成都市温江区德通桥路392号,"028-82732146,028-82732733",http://zsjy.cdnkxy.com/,1958,1608.00
1158,1364,浙江水利水电学院,36000,0,gkschool1364,502,332,53.3w,630,77,普通本科,,理工类,2,浙江省,,6000,,5001,1,1148100,杭州市,0,2,2,38003,2001,2,,浙江,公办,33,3301,2,2,,532722,[],https://static-data.eol.cn/upload/logo/1364.jpg,0,0,0,"浙江水院,浙水院,ZJWEU",zsb@mail.zjwchc.com,浙江省杭州市下沙高教园区学林街583号,"0571-86929123,0571-86929232",https://zhaosheng.zjweu.edu.cn/,1953,1231.00
1159,837,天津滨海职业学院,36000,0,gkschool837,0,341,52.9w,1440,234,专科（高职）,https://answer.eol.cn/question/index?id=1337&source=zsgk_app,综合类,2,天津市,,6001,12,5000,1,1248400,天津市,120116,2,2,38003,2002,2,滨海新区,天津,公办,12,1201,2,2,,528688,[],https://static-data.eol.cn/upload/logo/837.jpg,0,0,0,天津滨海职院,tjbpizsb@163.com,天津市滨海新区塘沽庐山道1101号,"022-66315884,022-66310478",http://www.tjbpi.com/Category_369/Index.aspx,1958,1000.00
1160,259,中国美术学院,36000,0,gkschool259,0,25,52.8w,1618,195,普通本科,,艺术类,2,浙江省,,6000,,5009,1,1035500,杭州市,0,2,2,38000,2001,2,,浙江,公办,33,3301,2,2,双一流,528148,[],https://static-data.eol.cn/upload/logo/259.jpg,2,12,4,"中国美院,国美,CAA",zb@caa.edu.cn,浙江省杭州市南山路218号,0571-87164630,http://zb.caa.edu.cn,1928,1000.00
1161,2615,中国矿业大学银川学院,36000,0,gkschool2615,0,342,52.7w,1077,84,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,综合类,2,宁夏自治区教育厅,,6002,,5000,1,1420000,银川市,0,2,2,38003,2001,2,,宁夏,公办,64,6401,2,2,,527197,[],https://static-data.eol.cn/upload/logo/2615.jpg,0,0,0,中矿大银川学院,,宁夏银川市西夏区金波北街培华路1号,"0951-5181999,0951-5181888",http://zscs.cumtyc.com.cn/,2008,980.60
